   0
   0.861661658260818  6.00000000000000
   0.906502979809010  6.02999999932945
   0.951364828930977  6.05999999865890
   0.996247701433808  6.08999999798834
   1.04116195475910  6.11999999731779
   1.08611112149395  6.14999999664724
   1.13108722020185  6.17999999597669
   1.17608039120200  6.20999999530613
   1.22108388086147  6.23999999463558
   1.26609388927289  6.26999999396503
   1.31110839922608  6.29999999329448
   1.35612634416428  6.32999999262393
   1.40114715675392  6.35999999195337
   1.44617054075325  6.38999999128282
   1.49119635594482  6.41999999061227
   1.53622455840774  6.44999998994172
   1.58125516816971  6.47999998927116
   1.62628825086322  6.50999998860061
   1.67132390688361  6.53999998793006
   1.71636226478708  6.56999998725951
   1.76140347722346  6.59999998658895
   1.80644771846996  6.62999998591840
   1.85149518302840  6.65999998524785
   1.89654608496192  6.68999998457730
   1.94160065776739  6.71999998390675
   1.98665915465093  6.74999998323619
   2.03172184911842  6.77999998256564
   2.07678903582146  6.80999998189509
   2.12186103161857  6.83999998122454
   2.16693817682491  6.86999998055398
   2.21202083663325  6.89999997988343
   2.25710940269582  6.92999997921288
   2.30220429486202  6.95999997854233
   2.34730596307054  6.98999997787178
   2.39241488939773  7.01999997720122
   2.43753159026621  7.04999997653067
   2.48265661881971  7.07999997586012
   2.52779056747169  7.10999997518957
   2.57293407063661  7.13999997451901
   2.61808780765403  7.16999997384846
   2.66325250591646  7.19999997317791
   2.70842894421344  7.22999997250736
   2.75361795630459  7.25999997183681
   2.79882043473593  7.28999997116625
   2.84403733491419  7.31999997049570
   2.88926967945489  7.34999996982515
   2.93451856282096  7.37999996915460
   2.97978515626931  7.40999996848404
   3.02507071312365  7.43999996781349
   3.07037657439294  7.46999996714294
   3.11570417475532  7.49999996647239
   3.16105504892843  7.52999996580184
   3.20643083844758  7.55999996513128
   3.25183329887417  7.58999996446073
   3.29726430745704  7.61999996379018
   3.34272587127034  7.64999996311963
   3.38822013585156  7.67999996244907
   3.43374939436395  7.70999996177852
   3.47931609730745  7.73999996110797
   3.52492286280207  7.76999996043742
   3.57057248746759  7.79999995976686
   3.61626795792248  7.82999995909631
   3.66201246292394  7.85999995842576
   3.70780940616964  7.88999995775521
   3.75366241977961  7.91999995708466
   3.79957537847438  7.94999995641410
   3.84555241446204  7.97999995574355
   3.89159793304322  8.00999995507300
   3.93771662893793  8.03999995440245
   3.98391350333255  8.06999995373189
   4.03019388163824  8.09999995306134
   4.07656343194403  8.12999995239079
   4.12302818413794  8.15999995172024
   4.16959454965876  8.18999995104969
   4.21626934182790  8.21999995037913
   4.26305979669599  8.24999994970858
   4.30997359432228  8.27999994903803
   4.35701888038532  8.30999994836748
   4.40420428800247  8.33999994769692
   4.45153895961094  8.36999994702637
   4.49903256873714  8.39999994635582
   4.54669534145072  8.42999994568527
   4.59453807726812  8.45999994501472
   4.64257216923466  8.48999994434416
   4.69080962287696  8.51999994367361
   4.73926307367697  8.54999994300306
   4.78794580267680  8.57999994233251
   4.83687174977977  8.60999994166195
   4.88605552426838  8.63999994099140
   4.93551241201559  8.66999994032085
   4.98525837882237  8.69999993965030
   5.03531006927434  8.72999993897974
   5.08568480047392  8.75999993830919
   5.13640054997548  8.78999993763864
   5.18747593723012  8.81999993696809
   5.23893019783812  8.84999993629754
   5.29078314991241  8.87999993562698
   5.34305515188011  8.90999993495643
   5.39576705109267  8.93999993428588
   5.44894012268379  8.96999993361533
   5.50259599820855  8.99999993294477
