2.34375 0.615462 1.51544 0 -1.16758 -0.360799 0 0.564787 -0.620625 0 
2.375 0.600481 1.46451 0 -1.19728 -0.343604 0 0.597531 -0.603824 0 
2.40625 0.585075 1.41202 0 -1.22518 -0.326302 0 0.629101 -0.586168 0 
2.4375 0.56925 1.35787 0 -1.25137 -0.30887 0 0.65955 -0.567625 0 
2.46875 0.553013 1.30197 0 -1.27591 -0.291288 0 0.688921 -0.548153 0 
2.5 0.536381 1.24422 0 -1.29884 -0.273539 0 0.717244 -0.527704 0 
2.53125 0.519374 1.18451 0 -1.3202 -0.255607 0 0.744534 -0.506218 0 
2.5625 0.502028 1.12268 0 -1.34001 -0.237479 0 0.770794 -0.483625 0 
2.59375 0.484387 1.0586 0 -1.35831 -0.219141 0 0.796014 -0.459844 0 
2.625 0.466518 0.992075 0 -1.37509 -0.200585 0 0.820161 -0.434776 0 
2.65625 0.448515 0.922917 0 -1.39037 -0.181804 0 0.843185 -0.408307 0 
2.6875 0.430508 0.850891 0 -1.40414 -0.16279 0 0.865004 -0.380303 0 
2.71875 0.412683 0.775731 0 -1.41639 -0.143543 0 0.885499 -0.350605 0 
2.75 0.395301 0.697132 0 -1.4271 -0.124064 0 0.9045 -0.319028 0 
2.78125 0.378734 0.614749 0 -1.43626 -0.104358 0 0.921766 -0.285363 0 
2.8125 0.363515 0.528204 0 -1.44383 -0.084437 0 0.936954 -0.249373 0 
2.84375 0.350413 0.437108 0 -1.44978 -0.0643174 0 0.949579 -0.210811 0 
2.875 0.340528 0.341122 0 -1.45409 -0.044025 0 0.958952 -0.169453 0 
2.90625 0.335411 0.240095 0 -1.4567 -0.0235944 0 0.964116 -0.125182 0 
2.9375 0.337142 0.134328 0 -1.45761 -0.00306926 0 0.963801 -0.0781413 0 
2.96875 0.34823 0.0250029 0 -1.45678 0.0174988 0 0.956486 -0.0290007 0 
3 0.371062 -0.0853639 0 -1.45422 0.0380546 0 0.940735 0.0207747 0 
3.03125 0.40683 -0.192959 0 -1.44993 0.0585461 0 0.915845 0.0689385 0 
3.0625 0.454569 -0.293704 0 -1.44394 0.0789305 0 0.882412 0.113078 0 
3.09375 0.51139 -0.384771 0 -1.43629 0.0991786 0 0.842195 0.15152 0 
3.125 0.57378 -0.465263 0 -1.42698 0.119274 0 0.797318 0.183739 0 
3.15625 0.638764 -0.535757 0 -1.41605 0.139209 0 0.749578 0.210088 0 
3.1875 0.704284 -0.597502 0 -1.40347 0.158982 0 0.700207 0.231316 0 
3.21875 0.769081 -0.651863 0 -1.38925 0.178597 0 0.649949 0.248241 0 
3.25 0.832446 -0.700073 0 -1.37334 0.198054 0 0.599201 0.2616 0 
3.28125 0.894014 -0.74316 0 -1.35569 0.217358 0 0.548146 0.27201 0 
3.3125 0.953622 -0.781959 0 -1.33625 0.236507 0 0.496829 0.27997 0 
3.34375 1.01122 -0.817137 0 -1.31493 0.255501 0 0.445212 0.285882 0 
3.375 1.06684 -0.849231 0 -1.29163 0.274334 0 0.393202 0.290071 0 
3.40625 1.12051 -0.878673 0 -1.26622 0.292999 0 0.340665 0.292804 0 
3.4375 1.17233 -0.905813 0 -1.23854 0.311481 0 0.287433 0.294304 0 
3.46875 1.22236 -0.930941 0 -1.2084 0.329756 0 0.233303 0.294759 0 
3.5 1.2707 -0.954293 0 -1.17556 0.347794 0 0.178032 0.294341 0 
3.53125 1.31741 -0.976069 0 -1.13972 0.365546 0 0.12133 0.293205 0 
3.5625 1.36259 -0.996436 0 -1.10049 0.38294 0 0.0628359 0.29151 0 
3.59375 1.40631 -1.01553 0 -1.05735 0.399868 0 0.00209145 0.289426 0 
3.625 1.44863 -1.03349 0 -1.00958 0.416161 0 -0.0615127 0.287163 0 
3.65625 1.48962 -1.0504 0 -0.95618 0.431535 0 -0.128831 0.285009 0 
3.6875 1.52936 -1.06635 0 -0.89558 0.445478 0 -0.201149 0.283427 0 
3.71875 1.56788 -1.08143 0 -0.825139 0.456943 0 -0.280617 0.283302 0 
3.75 1.60525 -1.09569 0 -0.739605 0.463261 0 -0.371469 0.286807 0 
3.78125 1.64153 -1.1092 0 -0.624663 0.453384 0 -0.485189 0.302815 0 
3.8125 1.67676 -1.12201 0 -0.543985 0.30081 0 -0.570867 0.432555 0 
3.84375 1.71098 -1.13413 0 -0.655555 0.199788 0 -0.502141 0.52065 0 
3.875 1.74422 -1.14562 0 -0.751033 0.142999 0 -0.445705 0.572972 0 
3.90625 1.77653 -1.15649 0 -0.835743 0.101363 0 -0.397323 0.612802 0 
3.9375 1.80794 -1.16676 0 -0.913022 0.0680072 0 -0.354344 0.645651 0 
3.96875 1.83847 -1.17646 0 -0.984692 0.0400506 0 -0.315331 0.673835 0 
4 1.86817 -1.1856 0 -1.05188 0.0159688 0 -0.279404 0.698585 0 
4.03125 1.89706 -1.1942 0 -1.11533 -0.00515721 0 -0.245975 0.720644 0 
4.0625 1.92516 -1.20226 0 -1.17558 -0.0239311 0 -0.214628 0.740503 0 
4.09375 1.95249 -1.20981 0 -1.23305 -0.0407743 0 -0.185055 0.758506 0 
4.125 1.97909 -1.21685 0 -1.28804 -0.0559944 0 -0.157019 0.774905 0 
4.15625 2.00495 -1.22339 0 -1.3408 -0.0698239 0 -0.130333 0.789892 0 
4.1875 2.03011 -1.22944 0 -1.39152 -0.0824439 0 -0.104847 0.803617 0 
4.21875 2.05458 -1.235 0 -1.44039 -0.0939984 0 -0.0804358 0.8162 0 
4.25 2.07837 -1.24009 0 -1.48753 -0.104604 0 -0.0569975 0.827738 0 
4.28125 2.10149 -1.24471 0 -1.53307 -0.114358 0 -0.0344445 0.838313 0 
4.3125 2.12397 -1.24887 0 -1.5771 -0.123339 0 -0.0127021 0.847993 0 
4.34375 2.12397 -1.24887 0 -1.61245 -0.132851 0 0.0155738 0.855602 0 
4.375 2.16702 -1.25582 0 -1.66102 -0.13925 0 0.0286008 0.864891 0 
4.40625 2.16702 -1.25582 0 -1.69418 -0.147221 0 0.0551311 0.871268 0 
4.4375 2.2076 -1.26097 0 -1.73987 -0.152775 0 0.0673365 0.878804 0 
4.46875 2.2076 -1.26097 0 -1.77108 -0.159389 0 0.0923093 0.884095 0 
4.5 2.24577 -1.26437 0 -1.81412 -0.164246 0 0.103838 0.890019 0 
4.53125 2.24577 -1.26437 0 -1.84358 -0.169644 0 0.127404 0.894337 0 
4.5625 2.2816 -1.26603 0 -1.88416 -0.173922 0 0.138372 0.898758 0 
4.59375 2.2816 -1.26603 0 -1.91201 -0.178216 0 0.160654 0.902193 0 
4.625 2.31513 -1.26599 0 -1.95029 -0.182008 0 0.171157 0.905199 0 
4.65625 2.31513 -1.26599 0 -1.97667 -0.185289 0 0.192259 0.907824 0 
4.6875 2.3464 -1.26425 0 -2.01277 -0.188672 0 0.202378 0.909489 0 
4.71875 2.3464 -1.26425 0 -2.03778 -0.191017 0 0.222385 0.911364 0 
4.75 2.37545 -1.26084 0 -2.07183 -0.194055 0 0.23219 0.911746 0 
4.78125 2.37545 -1.26084 0 -2.09556 -0.195525 0 0.251176 0.912921 0 
4.8125 2.4023 -1.25575 0 -2.12763 -0.198272 0 0.260727 0.91207 0 
4.84375 2.4023 -1.25575 0 -2.15017 -0.19892 0 0.278757 0.912589 0 
4.875 2.42697 -1.24901 0 -2.18036 -0.201423 0 0.288107 0.910545 0 
4.90625 2.42985 -1.24801 0 -2.20273 -0.201629 0 0.304276 0.910111 0 
4.9375 2.44947 -1.24061 0 -2.23014 -0.203596 0 0.314435 0.907243 0 
4.96875 2.45208 -1.23941 0 -2.25136 -0.203133 0 0.329844 0.90615 0 
5 2.4698 -1.23055 0 -2.27711 -0.204864 0 0.339806 0.902223 0 
5.03125 2.46465 -1.22924 0 -2.28225 -0.203556 0 0.347012 0.900392 0 
5.0625 2.48796 -1.21883 0 -2.32135 -0.205294 0 0.364306 0.895535 0 
5.125 2.50395 -1.20545 0 -2.36298 -0.204944 0 0.388013 0.887223 0 
5.1875 2.51775 -1.19038 0 -2.40207 -0.203867 0 0.411004 0.877321 0 
5.25 2.52935 -1.17362 0 -2.43869 -0.20211 0 0.433348 0.86586 0 
5.3125 2.5387 -1.15515 0 -2.47292 -0.199715 0 0.455114 0.852863 0 
5.375 2.54579 -1.13495 0 -2.5048 -0.196721 0 0.476369 0.838349 0 
5.4375 2.55056 -1.113 0 -2.5344 -0.193166 0 0.49718 0.82233 0 
5.5 2.55298 -1.08925 0 -2.56175 -0.189081 0 0.517612 0.804816 0 
5.5625 2.55297 -1.06369 0 -2.5869 -0.184498 0 0.537734 0.78581 0 
5.625 2.55047 -1.03626 0 -2.60987 -0.179447 0 0.557616 0.765312 0 
5.6875 2.5454 -1.00692 0 -2.63072 -0.173955 0 0.577332 0.743316 0 
5.71875 2.54131 -1.0021 0 -2.63481 -0.169137 0 0.583061 0.736571 0 
5.75 2.53767 -0.975621 0 -2.64945 -0.168048 0 0.596963 0.719811 0 
5.78125 2.53358 -0.970486 0 -2.65354 -0.162914 0 0.602684 0.712622 0 
5.8125 2.52715 -0.942298 0 -2.66611 -0.161752 0 0.616592 0.694781 0 
5.84375 2.5183 -0.923762 0 -2.66862 -0.160657 0 0.623918 0.682782 0 
5.875 2.51374 -0.906883 0 -2.68069 -0.15509 0 0.636314 0.668202 0 
5.90625 2.50372 -0.887213 0 -2.68287 -0.153937 0 0.644067 0.655477 0 
5.9375 2.49308 -0.866961 0 -2.68488 -0.152756 0 0.652052 0.642382 0 
5.96875 2.48181 -0.846117 0 -2.68671 -0.151548 0 0.660286 0.628909 0 
6 2.47756 -0.829444 0 -2.70376 -0.140764 0 0.67647 0.610278 0 
6.03125 2.46493 -0.807378 0 -2.70526 -0.139506 0 0.685247 0.596032 0 
6.0625 2.45158 -0.784682 0 -2.70659 -0.138224 0 0.694324 0.581389 0 
6.09375 2.43748 -0.761339 0 -2.70776 -0.13692 0 0.703719 0.566339 0 
6.125 2.42758 -0.742506 0 -2.71875 -0.12525 0 0.718454 0.545704 0 
6.15625 2.41186 -0.71782 0 -2.71959 -0.123903 0 0.728554 0.529814 0 
6.1875 2.39526 -0.692436 0 -2.72025 -0.122535 0 0.739046 0.513489 0 
6.21875 2.37774 -0.66633 0 -2.72075 -0.121147 0 0.749957 0.496716 0 
6.25 2.36159 -0.64499 0 -2.72576 -0.108724 0 0.763658 0.473973 0 
6.28125 2.34206 -0.617371 0 -2.72593 -0.107301 0 0.775511 0.456263 0 
6.3125 2.32143 -0.588955 0 -2.72594 -0.105861 0 0.787893 0.438062 0 
6.34375 2.29962 -0.559711 0 -2.72578 -0.104405 0 0.800849 0.419351 0 
6.375 2.27624 -0.535393 0 -2.72483 -0.0913568 0 0.814122 0.394321 0 
6.40625 2.25181 -0.504385 0 -2.72434 -0.0898725 0 0.828391 0.374529 0 
6.4375 2.22589 -0.472434 0 -2.72369 -0.0883752 0 0.843414 0.354161 0 
6.46875 2.19837 -0.439493 0 -2.72287 -0.0868658 0 0.859272 0.333188 0 
6.5 2.16613 -0.411518 0 -2.71598 -0.0733219 0 0.873108 0.305568 0 
6.53125 2.13489 -0.376426 0 -2.71483 -0.071791 0 0.890934 0.283288 0 
6.5625 2.10146 -0.340159 0 -2.71352 -0.0702507 0 0.909937 0.260296 0 
6.59375 2.06558 -0.302639 0 -2.71204 -0.0687019 0 0.930283 0.236545 0 
6.625 2.0213 -0.269951 0 -2.69921 -0.0547926 0 0.946591 0.205805 0 
6.65625 1.97936 -0.229641 0 -2.6974 -0.0532295 0 0.970308 0.180368 0 
6.6875 1.92979 -0.190899 0 -2.68786 -0.0453966 0 0.992414 0.150857 0 
6.71875 1.87935 -0.147334 0 -2.68572 -0.0438228 0 1.02097 0.123459 0 
6.75 1.81864 -0.105102 0 -2.67452 -0.0359413 0 1.04843 0.091814 0 
6.78125 1.7523 -0.0593905 0 -2.6671 -0.0311976 0 1.0823 0.0605924 0 
6.8125 1.67518 -0.0118689 0 -2.65919 -0.0264464 0 1.12224 0.0282785 0 
6.84375 1.58145 0.0365686 0 -2.65078 -0.0216897 0 1.17175 -0.00458945 0 
6.875 1.45665 0.080297 0 -2.64187 -0.0169291 0 1.2395 -0.0346349 0 
6.90625 1.26718 0.0496956 0 -2.63246 -0.0121659 0 1.34566 -0.0200847 0 
6.9375 1.21386 -0.127631 0 -2.62256 -0.00740038 0 1.36973 0.0824988 0 
6.96875 1.23096 -0.253661 0 -2.61214 -0.00263415 0 1.35114 0.154304 0 
7 1.25725 -0.352211 0 -2.60122 0.00213153 0 1.32663 0.209621 0 
7.03125 1.28545 -0.43516 0 -2.58979 0.00689606 0 1.30056 0.255579 0 
7.0625 1.31371 -0.507678 0 -2.57785 0.0116593 0 1.27406 0.295279 0 
7.09375 1.34759 -0.570152 0 -2.57785 0.0116593 0 1.25373 0.332764 0 
7.125 1.36817 -0.631412 0 -2.55242 0.021183 0 1.22104 0.361901 0 
7.15625 1.40077 -0.683054 0 -2.55242 0.021183 0 1.20147 0.392886 0 
7.1875 1.4189 -0.735387 0 -2.52491 0.0307075 0 1.16858 0.416666 0 
7.21875 1.45008 -0.779466 0 -2.52491 0.0307075 0 1.14988 0.443114 0 
7.25 1.46573 -0.825262 0 -2.49527 0.040241 0 1.11678 0.462965 0 
7.28125 1.49552 -0.863587 0 -2.49527 0.040241 0 1.0989 0.48596 0 
7.3125 1.50876 -0.904261 0 -2.46346 0.0497941 0 1.06552 0.502721 0 
7.34375 1.53727 -0.937957 0 -2.46346 0.0497941 0 1.04841 0.522939 0 
7.375 1.54818 -0.97443 0 -2.42945 0.0593799 0 1.01465 0.537154 0 
7.40625 1.57552 -1.00425 0 -2.42945 0.0593799 0 0.998245 0.555047 0 
7.4375 1.58417 -1.03717 0 -2.39316 0.0690132 0 0.964023 0.567089 0 
7.46875 1.61044 -1.06365 0 -2.39316 0.0690132 0 0.948261 0.582982 0 
7.5 1.6169 -1.09348 0 -2.35453 0.0787114 0 0.913483 0.593118 0 
7.53125 1.64219 -1.11703 0 -2.35453 0.0787114 0 0.898308 0.607249 0 
7.5625 1.6465 -1.14412 0 -2.31348 0.0884937 0 0.862884 0.615678 0 
7.59375 1.67089 -1.16504 0 -2.31348 0.0884937 0 0.848247 0.628229 0 
7.625 1.67308 -1.18968 0 -2.26992 0.0983823 0 0.812083 0.635101 0 
7.65625 1.69666 -1.2082 0 -2.26992 0.0983823 0 0.797939 0.646213 0 
7.6875 1.69676 -1.2306 0 -2.22374 0.108402 0 0.760937 0.651641 0 
7.71875 1.70753 -1.24945 0 -2.19964 0.11347 0 0.73519 0.658895 0 
7.75 1.71761 -1.26728 0 -2.17483 0.118582 0 0.709302 0.6655 0 
7.78125 1.72699 -1.28411 0 -2.14931 0.123741 0 0.683254 0.671473 0 
7.8125 1.73568 -1.29999 0 -2.12305 0.128953 0 0.657027 0.676832 0 
7.84375 1.7437 -1.31495 0 -2.09603 0.134223 0 0.630598 0.681589 0 
7.875 1.75105 -1.329 0 -2.06822 0.139556 0 0.603948 0.685757 0 
7.90625 1.75773 -1.34219 0 -2.03961 0.144957 0 0.577054 0.689347 0 
7.9375 1.76374 -1.35452 0 -2.01017 0.150434 0 0.549891 0.692366 0 
7.96875 1.7691 -1.36603 0 -1.97987 0.155992 0 0.522434 0.694822 0 
8 1.77379 -1.37672 0 -1.94867 0.16164 0 0.494656 0.696721 0 
8.03125 1.77784 -1.38663 0 -1.91654 0.167386 0 0.466527 0.698066 0 
8.0625 1.78122 -1.39575 0 -1.88344 0.17324 0 0.438016 0.69886 0 
8.09375 1.78396 -1.40412 0 -1.84933 0.179211 0 0.409087 0.699103 0 
8.125 1.78605 -1.41174 0 -1.81416 0.185312 0 0.379704 0.698795 0 
8.15625 1.7864 -1.41346 0 -1.77753 0.189834 0 0.350181 0.69621 0 
8.1875 1.78826 -1.42479 0 -1.74045 0.197958 0 0.319399 0.696509 0 
8.21875 1.7883 -1.42615 0 -1.70174 0.203171 0 0.288412 0.693156 0 
8.25 1.78787 -1.435 0 -1.66178 0.211305 0 0.256706 0.691954 0 
8.28125 1.78757 -1.43601 0 -1.6207 0.217278 0 0.224017 0.687784 0 
8.3125 1.78485 -1.44243 0 -1.57754 0.225525 0 0.191122 0.685039 0 
8.34375 1.78422 -1.44311 0 -1.53369 0.232358 0 0.156421 0.679977 0 
8.375 1.77917 -1.44716 0 -1.48686 0.240854 0 0.121984 0.675613 0 
8.40625 1.77821 -1.4475 0 -1.43972 0.248695 0 0.0848489 0.669546 0 
8.4375 1.77081 -1.44924 0 -1.38858 0.257635 0 0.0483754 0.663433 0 
8.46875 1.76951 -1.44925 0 -1.33739 0.266709 0 0.00820099 0.656182 0 
8.5 1.75973 -1.4487 0 -1.28099 0.276392 0 -0.0310415 0.648104 0 
8.53125 1.75808 -1.44839 0 -1.22458 0.287075 0 -0.0751886 0.639371 0 
8.5625 1.74586 -1.44557 0 -1.16141 0.298009 0 -0.118389 0.628935 0 
8.59375 1.74386 -1.44494 0 -1.09775 0.310997 0 -0.168112 0.618166 0 
8.625 1.72915 -1.43988 0 -1.025 0.3242 0 -0.217487 0.604567 0 
8.65625 1.72678 -1.43893 0 -0.949977 0.34107 0 -0.276089 0.5905 0 
8.6875 1.70951 -1.43162 0 -0.860911 0.359264 0 -0.336978 0.571562 0 
8.71875 1.69857 -1.42653 0 -0.759054 0.384391 0 -0.4119 0.548404 0 
8.75 1.68687 -1.42079 0 -0.620192 0.428332 0 -0.515968 0.509807 0 
8.78125 1.67439 -1.41439 0 -0.702496 0.501496 0 -0.442636 0.447437 0 
8.8125 1.66112 -1.40732 0 -0.815053 0.497819 0 -0.34463 0.44614 0 
8.84375 1.64706 -1.39957 0 -0.903472 0.491016 0 -0.265455 0.446929 0 
8.875 1.63218 -1.3911 0 -0.979315 0.48314 0 -0.195857 0.448151 0 
8.90625 1.63218 -1.3911 0 -1.05208 0.477788 0 -0.137646 0.452432 0 
8.9375 1.59996 -1.37194 0 -1.10825 0.465974 0 -0.073377 0.450384 0 
8.96875 1.5826 -1.36118 0 -1.16484 0.457002 0 -0.0176893 0.451108 0 
9 1.56438 -1.3496 0 -1.21747 0.447859 0 0.0353456 0.451474 0 
9.03125 1.5453 -1.33716 0 -1.26675 0.438578 0 0.086221 0.451433 0 
9.0625 1.52534 -1.32382 0 -1.31313 0.429181 0 0.135304 0.450946 0 
9.09375 1.50449 -1.30954 0 -1.35696 0.419681 0 0.182876 0.449978 0 
9.125 1.48273 -1.29427 0 -1.3985 0.410084 0 0.229161 0.448493 0 
9.15625 1.46006 -1.27796 0 -1.43797 0.400398 0 0.274341 0.446458 0 
9.1875 1.43645 -1.26056 0 -1.47555 0.390625 0 0.318568 0.443836 0 
9.21875 1.41189 -1.242 0 -1.51138 0.380767 0 0.361968 0.440588 0 
9.25 1.38637 -1.22222 0 -1.54559 0.370827 0 0.40465 0.436673 0 
9.28125 1.35988 -1.20114 0 -1.57829 0.360803 0 0.446707 0.432044 0 
9.3125 1.33239 -1.17868 0 -1.60957 0.350696 0 0.48822 0.426652 0 
9.34375 1.30389 -1.15474 0 -1.6395 0.340506 0 0.529261 0.42044 0 
9.375 1.27438 -1.12921 0 -1.66815 0.330232 0 0.569893 0.413343 0 
9.40625 1.24384 -1.10198 0 -1.69559 0.319872 0 0.610168 0.405291 0 
9.4375 1.21226 -1.0729 0 -1.72186 0.309425 0 0.650134 0.396202 0 
9.46875 1.17964 -1.04182 0 -1.74702 0.298891 0 0.68983 0.38598 0 
9.5 1.14598 -1.00855 0 -1.77109 0.288267 0 0.729286 0.374518 0 
9.53125 1.1113 -0.972885 0 -1.79413 0.277554 0 0.768522 0.361688 0 
9.5625 1.07562 -0.934568 0 -1.81615 0.26675 0 0.807547 0.347341 0 
9.59375 1.03899 -0.893308 0 -1.83719 0.255853 0 0.846353 0.331302 0 
9.625 1.0015 -0.848751 0 -1.85726 0.244861 0 0.884911 0.313362 0 
9.65625 0.963261 -0.800477 0 -1.8764 0.233774 0 0.92316 0.293267 0 
9.6875 0.924484 -0.747974 0 -1.89461 0.222591 0 0.960996 0.270711 0 
9.71875 0.885473 -0.69062 0 -1.91191 0.21131 0 0.998243 0.245323 0 
9.75 0.846711 -0.627659 0 -1.92831 0.199932 0 1.03462 0.216649 0 
9.78125 0.808956 -0.558182 0 -1.94382 0.188458 0 1.06968 0.184143 0 
9.8125 0.773409 -0.481129 0 -1.95844 0.176888 0 1.10271 0.147167 0 
9.84375 0.741975 -0.39538 0 -1.97219 0.165227 0 1.13257 0.105046 0 
9.875 0.717616 -0.300051 0 -1.98505 0.153479 0 1.15747 0.0572473 0 
9.90625 0.704646 -0.195241 0 -1.99703 0.141652 0 1.17484 0.00382347 0 
9.9375 0.708325 -0.0833817 0 -2.00814 0.129754 0 1.18152 -0.0537745 0 
9.96875 0.732766 0.0296642 0 -2.01838 0.117799 0 1.17505 -0.112037 0 
10 0.7778 0.13601 0 -2.02776 0.105796 0 1.15553 -0.166243 0 
10.0312 0.838512 0.229706 0 -2.03629 0.0937571 0 1.12592 -0.212829 0 
10.0625 0.908445 0.308921 0 -2.04398 0.0816875 0 1.09012 -0.250702 0 
10.0938 0.98246 0.374759 0 -2.05085 0.0695916 0 1.0512 -0.280529 0 
10.125 1.05735 0.42936 0 -2.05691 0.0574709 0 1.01112 -0.303593 0 
10.1562 1.13135 0.474847 0 -2.06217 0.0453257 0 0.970925 -0.321168 0 
10.1875 1.20354 0.512991 0 -2.06662 0.0331552 0 0.931171 -0.334319 0 
10.2188 1.27352 0.545189 0 -2.07028 0.0209586 0 0.892112 -0.343881 0 
10.25 1.34112 0.57252 0 -2.07314 0.0087346 0 0.853845 -0.3505 0 
10.2812 1.4063 0.595818 0 -2.07521 -0.00351794 0 0.816384 -0.354677 0 
10.3125 1.46913 0.615737 0 -2.07647 -0.0158 0 0.779699 -0.356802 0 
10.3438 1.52967 0.632792 0 -2.07692 -0.0281124 0 0.743736 -0.357185 0 
10.375 1.58802 0.647393 0 -2.07656 -0.0404557 0 0.708432 -0.356072 0 
10.4062 1.64489 0.653689 0 -2.07656 -0.0404557 0 0.674313 -0.359849 0 
10.4375 1.69858 0.670513 0 -2.07334 -0.0652354 0 0.639527 -0.35012 0 
10.4688 1.75242 0.673312 0 -2.07334 -0.0652354 0 0.607224 -0.351799 0 
